task,disease_label,rep,fold,view,SampleKey,y_true,n_cells,attn_entropy,attn_top1,attn_top5_sum,attn_eff_n
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,20250430S41,1,96,2.585754594834907,0.2631471103317622,0.7237686180736645,7.406516596728795
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,20250430S45,1,103,3.198732254671506,0.1070691569989996,0.4317940470936722,17.241806963511284
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,20250430S49,1,73,3.076814156945417,0.1275383972002786,0.4373547745806538,16.540918889707076
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2025Jan_Pancreas-B11,1,74,3.705216005955749,0.0535645698642079,0.2478550291909845,33.57109060851906
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2025Jan_Pancreas-B2,1,81,3.566254635200202,0.0712138871824085,0.3182392688405513,27.072825193539
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2025Jan_Pancreas-B6,1,73,4.09759597834449,0.0304442678890935,0.1388842265909667,55.06822582260646
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr-2_Control-20260427S1,0,90,3.725685450743753,0.0584359815582245,0.2730411104587521,31.922855220485893
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr-2_Control-20260427S4,0,80,3.2503911741239504,0.0942232346542029,0.3577334457842118,20.39227321845662
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr-2_Control-20260427S6,0,94,3.3186563234380126,0.0834321044469728,0.3390282693234006,22.042599755174948
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr_Control-20260401S11,0,55,3.2804145305934798,0.1078556791858454,0.3979539855050286,19.718310242472462
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr_Control-20260401S4,0,58,3.270752128300708,0.0876619088154571,0.3749673366409073,20.50595308156692
stage1_MIL_Control_vs_Pancreas,Pancreas,2,4,ch,2026Apr_Control-20260401S8,0,85,3.824107654341808,0.065474407444494,0.2469338125701258,35.63480644753847
